20.144,19.904,8.492,19.904,
54.195,65.675,66.261,65.675,
72.043,65.633,51.523,65.633,
2.488,2.713,71.887,2.713,
43.606,61.622,80.282,61.622,
35.672,9.05,13.783,9.05,
83.559,26.822,93.195,26.822,
99.401,72.155,45.553,72.155,
75.429,2.84,49.582,2.84,
75.48,93.927,91.327,93.927,
48.024,91.9,71.317,91.9,
92.996,62.337,57.623,62.337,
30.768,77.423,13.652,77.423,
35.955,65.179,32.188,65.179,
41.448,38.485,10.891,38.485,
99.826,6.992,3.876,6.992,
81.749,50.919,40.806,50.919,
73.149,39.365,21.169,39.365,
82.096,86.784,11.064,86.784,
32.946,39.1,79.458,39.1,
18.272,55.101,45.823,55.101,
89.365,45.016,28.781,45.016,
2.895,30.773,58.683,30.773,
1.522,68.079,0.873,68.079,
93.38,67.06,5.445,67.06,
4.923,19.97,4.124,19.97,
11.267,87.349,56.267,87.349,
43.885,9.461,50.657,9.461,
15.896,72.793,49.661,72.793,
28.9,54.959,95.197,54.959,
47.023,57.942,51.928,57.942,
38.474,74.413,50.84,74.413,
48.072,82.269,54.847,82.269,
43.428,83.245,33.062,83.245,
4.881,22.555,85.015,22.555,
45.39,48.107,87.399,48.107,
7.877,11.903,51.994,11.903,
22.892,73.681,5.827,73.681,
41.018,83.562,34.443,83.562,
61.478,4.354,95.91,4.354,
64.332,21.132,47.377,21.132,
87.975,88.918,59.861,88.918,
32.77,45.827,76.63,45.827,
23.883,19.276,78.464,19.276,
49.919,82.506,33.943,82.506,
44.984,21.768,98.928,21.768,
7.175,60.839,26.92,60.839,
70.97,58.986,53.652,58.986,
96.653,79.217,49.553,79.217,
83.255,20.886,7.125,20.886,
97.504,75.522,52.095,75.522,
65.296,25.333,45.029,25.333,
31.755,60.452,12.913,60.452,
97.688,61.945,98.543,61.945,
27.281,11.258,2.235,11.258,
0.988,49.72,88.972,49.72,
45.164,43.223,39.589,43.223,
69.546,12.359,95.511,12.359,
58.463,55.398,17.734,55.398,
57.441,27.841,90.192,27.841,
64.26,29.529,9.002,29.529,
76.662,76.401,58.073,76.401,
74.568,76.146,21.615,76.146,
22.668,87.887,72.415,87.887,
41.189,9.744,18.59,9.744,
14.07,93.211,30.021,93.211,
0.476,72.187,8.626,72.187,
92.95,81.354,62.839,81.354,
75.079,47.047,23.544,47.047,
87.784,92.661,31.377,92.661,
88.467,40.792,90.674,40.792,
60.592,79.043,11.992,79.043,
55.203,83.515,19.63,83.515,
98.086,93.516,13.617,93.516,
24.756,92.396,53.243,92.396,
28.644,45.174,85.45,45.174,
21.78,76.197,82.52,76.197,
54.166,54.519,2.25,54.519,
32.402,55.702,19.274,55.702,
40.388,49.735,70.627,49.735,
98.663,60.978,29.939,60.978,
59.329,62.243,81.529,62.243,
64.86,5.432,5.794,5.432,
82.18,63.299,20.467,63.299,
56.489,53.554,22.591,53.554,
75.188,59.506,28.138,59.506,
99.858,4.62,94.22,4.62,
10.902,59.444,6.341,59.444,
16.208,30.052,66.454,30.052,
14.428,85.111,74.596,85.111,
55.417,85.167,17.76,85.167,
71.857,27.806,74.827,27.806,
1.01,85.073,22.463,85.073,
24.677,9.369,78.957,9.369,
58.956,93.917,98.76,93.917,
9.335,75.455,97.285,75.455,
89.692,41.948,69.939,41.948,
10.88,10.572,95.02,10.572,
6.363,7.053,45.101,7.053,
30.413,65.887,67.262,65.887,
16.415,88.938,7.334,88.938,
0.345,45.058,76.863,45.058,
50.764,62.955,37.874,62.955,
62.682,13.382,38.72,13.382,
0.566,35.901,7.938,35.901,
83.209,17.923,12.876,17.923,
60.394,82.89,12.631,82.89,
48.699,15.794,7.993,15.794,
76.072,28.638,79.153,28.638,
61.573,62.706,67.847,62.706,
81.594,40.044,53.343,40.044,
43.841,71.08,24.066,71.08,
22.061,22.668,1.775,22.668,
12.923,86.515,16.751,86.515,
36.398,0.366,82.024,0.366,
30.067,81.908,65.414,81.908,
76.114,4.609,50.424,4.609,
17.68,32.069,81.006,32.069,
74.497,93.587,37.576,93.587,
25.756,8.688,47.124,8.688,
37.68,57.657,17.847,57.657,
16.858,50.054,26.856,50.054,
86.591,79.472,94.96,79.472,
61.348,84.178,19.373,84.178,
42.317,97.811,84.288,97.811,
53.759,63.929,56.341,63.929,
70.215,53.039,80.187,53.039,
1.938,52.52,87.579,52.52,
7.471,59.55,88.43,59.55,
13.544,44.98,13.992,44.98,
20.08,82.897,87.877,82.897,
31.268,42.162,25.674,42.162,
17.394,83.608,68.629,83.608,
6.212,97.943,46.965,97.943,
92.802,99.276,6.3,99.276,
66.745,25.559,66.895,25.559,
28.569,55.268,52.259,55.268,
42.177,86.895,92.7,86.895,
70.606,42.527,99.822,42.527,
52.168,58.898,41.398,58.898,
37.656,59.291,76.916,59.291,
25.073,7.404,26.555,7.404,
